,ID,Título,Enlace,Precio,Detalles,Descripción
1377,106015626,"Piso en calle de Roger de Llúria, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106015626/,4.900.000€,10 hab. | 415 m² | Entreplanta exterior con ascensor,"PRINCIPAL A REFORMAR EN LA CALLE ROGER DE LLURIA EN UNA FINCA REGIA
En una preciosa finca regia del 1902 en perfecto estado y con mucho encanto, en una de las zonas más cotizadas de la ciudad encontramos este principal con 5 bacones a dos calles con posibilidad de segregar los actuales más de 430m2
Actualmente el esp"
1378,106261413,"Ático en calle de Provença, La Nova Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106261413/,329.000€,2 hab. | 55 m² | Planta 8ª exterior con ascensor,"Yahouse presenta este fabuloso ÁTICO CON TERRAZA PRIVADA en la Esquerra de l'Eixample, ubicado en la calle Provenza. FINCA REGIA con encanto.
Vivienda de unos 55m2 (39 m2 de piso sobre catastro y 16 m2 de TERRAZA PRIVADA). Se compone de 2 dormitorios amplios, cocina semi-abierta al salón y baño completo con plato de"
1379,,No disponible,No disponible,No disponible,No disponible,No disponible
1380,104184243,"Chalet en Vallvidrera - El Tibidabo i les Planes, Barcelona",https://www.idealista.com/inmueble/104184243/,425.000€,4 hab. | 131 m²,"VALLVIDRERA - Casa con piscina en Vallvidrera a reformar totalmente con más de 500m2 de parcela, para disfrutar de la naturaleza en Collserola. Vivienda de 80m2 más 50m2 de anexos construida en 1970 con vistas a 4 vientos. Acogedor hogar con diferentes ambientes tanto dentro como fuera. En el exterior nos encontramos c"
1381,104403995,"Piso en El Camp d'En Grassot i Gràcia Nova, Barcelona",https://www.idealista.com/inmueble/104403995/,395.000€,2 hab. | 57 m² | Planta 5ª exterior con ascensor,"ROSSELLÓ - SARDENYA. Descubre este magnífico piso reformado ubicado en el corazón de La Sagrada Familia, un barrio que combina la esencia de la Barcelona más auténtica con la modernidad de sus servicios. Con una orientación sureste, este acogedor inmueble te deleitará con una luminosidad excepcional, gracias a sus ampl"
1382,106388920,"Piso en calle de Vehils, El Clot, Barcelona",https://www.idealista.com/inmueble/106388920/,248.000€,1 hab. | 58 m² | Bajo exterior sin ascensor,"Dolça Llar Clot ofrece de forma exclusiva este maravilloso piso completamente reformado en planta baja y con patio. El inmueble consta de 50m².. . Distribuido en baño habitación, cocina americana, salón comedor y salida a patio. Aire acondicionado frio calor por conductos carpintería de aluminio e instalación eléctrica"
1383,106229866,"Dúplex en La Font d'En Fargues, Barcelona",https://www.idealista.com/inmueble/106229866/,730.000€,5 hab. | 248 m² | Planta 1ª exterior sin ascensor,"DUPLEX EN VENTA EN FONT D´EN FARGUES Espectacular vivienda tríplex pero prácticamente se puede considerar como una casa independiente. Se compone de 3 plantas, a la primera planta accedemos desde la entrada a la finca que comparten la entrada de jardín principal. La planta de día consta de un amplio recibidor, que da a"
1384,106507340,"Piso en calle de la Marina, El Parc i la Llacuna del Poblenou, Barcelona",https://www.idealista.com/inmueble/106507340/,425.000€,4 hab. | 80 m² | Planta 8ª exterior con ascensor,"¡El cambio de vivienda que tanto esperabas está llamando a tu puerta!
Grup Cuatrecaps comercializa en exclusiva esta vivienda grande, dotada de una excelente distribución en todo el corazón del entorno de Calle Marina y Avenida Meridiana, justo enfrente del metro (L1) y a 5 minutos del Auditori y del Teatre Nacional de"
1385,106200425,"Ático en calle d'Ermengarda, Hostafrancs, Barcelona",https://www.idealista.com/inmueble/106200425/,180.000€,1 hab. | 25 m² | Planta 4ª exterior sin ascensor,"¡Descubre el encanto de vivir en un acogedor ático en pleno corazón de Barcelona!
Este luminoso espacio de 25 m² te ofrece una experiencia única, combinando historia y modernidad. Situado en un edificio de 1927 con la ITE pasada con certificado de aptitud y la posibilidad de instalar ascensor; de hecho las siguientes"
1386,105639911,"Dúplex en paseo del Taulat, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/105639911/,2.450.000€,2 hab. | 170 m² | Planta 21ª exterior con ascensor,"El Unico Atico con Cerramiento de Cristales en Terraza! Te presentamos este exclusivo y deslumbrante ático dúplex, ubicado en primera línea de playa, que ofrece una combinación de estilo, modernidad y confort en un solo lugar, en una de las zonas más prestigiosas de la ciudad, el Área de Diagonal Mar. Este increíble át"
1387,105892623,"Piso en calle de Rogent, El Camp de l'Arpa del Clot, Barcelona",https://www.idealista.com/inmueble/105892623/,345.000€,3 hab. | 80 m² | Planta 1ª exterior con ascensor,"FABULOSO PISO CON TERRAZA a 10 minutos de Sagrada Familia, un amplio y luminoso salón - comedor con acceso a terrasa; cocina independiente totalmente equipada en perfecto estado de conservación con acceso a patio interior de uso privativo, 3 dormitorios dobles, habitacion de matrimonio con salida a balcon frances, 2 ba"
1388,105934207,"Piso en El Bon Pastor, Barcelona",https://www.idealista.com/inmueble/105934207/,169.000€,2 hab. | 71 m² | Planta 1ª exterior sin ascensor,"FOLL FULLET - FLIX Magnífica vivienda vivienda a la venta en el barrio de Bon Pastor de Sant Andreu. Dispone de 2 habitaciones dobles, gran salón-comedor en 2 ambientes, cocina totalmente equipada con electrodomésticos, baño completo reformado, carpintería de aluminio, calefacción y aire acondicionado. La vivienda se e"
1389,105846538,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/105846538/,358.000€,2 hab. | 69 m² | Planta 1ª exterior con ascensor,"SELVA DE MAR - LLULL Precioso dúplex totalmente reformado, consta de amplio salón-comedor con cocina integrada totalmente de diseño, todo ello exterior a la calle y con salida a balcón, todo esto situado en la primera planta, en la siguiente planta nos encontramos con una habitación doble exterior a un amplio patio de"
1390,104657217,"Piso en paseo del Taulat, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/104657217/,950.000€,3 hab. | 113 m² | Planta 2ª exterior con ascensor,"Se Puede Contactar por WHATSAPP: Exclusivo Apartamento ubicado en la área de Diagonal Mar, este imponente apartamento de 113m2 brinda una experiencia residencial única con terraza privada. Estratégicamente situada, esta propiedad se distingue por sus características particulares y comodidades excepcionales.
Caracterís"
1391,105997465,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/105997465/,895.000€,2 hab. | 91 m² | Planta 7ª exterior con ascensor,"DIAGONAL MAR I EL FRONT MARÍTIM DEL POBLENOU. ÁTICO CON TERRAZA DE 60 m² PARKING Y TRASTERO donpiso les presenta en Exclusiva, esta magnífica vivienda si buscan vivir en una de las zonas con mayor revalorización de la ciudad, en un entorno muy buscado por su ubicación y tranquilidad. Situado a escasos metros del mar, a"
1392,106280997,"Piso en calle d'Aragó, El Fort Pienc, Barcelona",https://www.idealista.com/inmueble/106280997/,500.000€,3 hab. | 103 m² | Planta 3ª interior con ascensor,"¡Descubre tu nuevo hogar en el vibrante corazón del Eixample! Este amplio piso de 103 m² ofrece un espacio ideal para quienes buscan comodidad y estilo en una de las zonas más cotizadas de la ciudad. El luminoso salón-comedor de 30 m² te invita a disfrutar de momentos inolvidables, mientras que la acogedora terraza se"
1393,105645580,"Piso en El Carmel, Barcelona",https://www.idealista.com/inmueble/105645580/,250.000€,3 hab. | 80 m² | Planta 1ª exterior con ascensor,"JUNTO PLAÇA PASTRANA Magnífica planta baja en venta en el corazón del barrio del Carmelo. Dispone de gran terraza de 43 m², ideal para disfrutar del aire libre en la comodidad de tu casa. Esta acogedora vivienda situada junto a la emblemática Plaça Pastrana y junto metro Carmel, ofrece 3 habitaciones y un amplio potenc"
1394,103096362,"Piso en calle hospital, 66, El Raval, Barcelona",https://www.idealista.com/inmueble/103096362/,85.000€,2 hab. | 50 m² | Planta 1ª exterior sin ascensor,"oportunidad¡ inmueble un 40% más barato de su precio tasación real último inmuebles del lote de 10 que había para sú venta en un inicio.
La RENTABILIDAD EXACTA ES MUY ALTA.
rentabilidad tan alta es muy extraño poderla encontrar.
Tan sólo queda 1 inmueble de los 10 que iniciamos esta aventura, que a sú vez también es"
1395,,No disponible,No disponible,No disponible,No disponible,No disponible
1396,105884114,"Piso en calle de Tamarit, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/105884114/,450.000€,4 hab. | 97 m² | Planta 1ª exterior con ascensor,"Comercializamos vivienda en edificio con ascensor de 1.900 rehabilitado. El piso dispone actualmente de 4 habitaciones y un despacho, aunque es un inmueble preparado para su rehabilitación ya que dispone en su origen suelos hidráulicos y techos con volta catalana. Segundo piso de altura real, con salida tanto a calle T"
1397,106148303,"Piso en calle de Pons i Gallarza, Sant Andreu, Barcelona",https://www.idealista.com/inmueble/106148303/,390.000€,2 hab. | 73 m² | Bajo exterior con ascensor,"Piso nuevo a estrenar, en edificio catalogado y completamente rehabilitado, en el centro histórico de Sant Andreu.
Vivienda en planta baja, cómodamente distribuida en un espacio diáfano y multifuncional de 25 m2 con salón-comedor y cocina abierta y equipada, salida a terraza de 7 m2 con zona de lavado integrada, 2 habi"
1398,105967582,"Piso en El Congrés i els Indians, Barcelona",https://www.idealista.com/inmueble/105967582/,386.000€,4 hab. | 109 m² | Planta 4ª exterior con ascensor,"¡Gran oportunidad en el barrio de Congrés! Piso amplio, luminoso y con vistas a jardines Se vende espectacular piso en una ubicación inmejorable en el barrio del Congrés, junto al metro. Este amplio y luminoso piso, situado en una planta alta con ascensor, cuenta con 4 habitaciones (anteriormente 5), todas exteriores,"
1399,105569913,"Piso en calle de Casp, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105569913/,1.800.000€,4 hab. | 212 m² | Planta 1ª exterior con ascensor,"Situado a pocos pasos del prestigioso Paseo San Joan, este piso en proceso de reforma se encuentra en una finca regia del año 1910, ubicada en la segunda planta real. Su localización en un barrio emblemático de la ciudad proporciona acceso a una amplia gama de servicios, tiendas y restaurantes, haciendo de esta viviend"
1400,105478948,"Ático en calle de Finestrat, El Camp de l'Arpa del Clot, Barcelona",https://www.idealista.com/inmueble/105478948/,295.000€,1 hab. | 50 m² | Planta 1ª exterior sin ascensor,"***LA CASA AGENCY TIENE EL HONOR DE PRESENTAR EN EXCLUSIVA***
¡Descubre tu nuevo hogar en el corazón del Clot!
Este espectacular piso exterior de reforma integral A ESTRENAR, con una superficie útil de 45.15m², te ofrece la tranquilidad y luminosidad que siempre has deseado. Ubicado en una finca pequeña y tranquila,"
1401,106468409,"Piso en Sant Antoni, Barcelona",https://www.idealista.com/inmueble/106468409/,465.000€,4 hab. | 97 m² | Planta 6ª exterior con ascensor,"Encantador piso en venta en el barrio de Sant Antoni, con una superficie construida de 97 m², situado en la sexta planta de un edificio con dos ascensores.
Al entrar encontrarás un acogedor recibidor que separa las zonas de día y de noche. A la izquierda, hay una cocina funcional y completamente equipada, que conecta c"
1402,106087717,"Ático en calle dels Tiradors, 2 -8, Sant Pere - Santa Caterina i la Ribera, Barcelona",https://www.idealista.com/inmueble/106087717/,490.000€,3 hab. | 95 m² | Planta 3ª sin ascensor,"Vive una experiencia única en el corazón del Born, en el centro histórico de Barcelona ¡Apartamento reformado con terraza privada!
Este magnífico apartamento de 75 m², en el 3er piso sin ascensor, le sumerge en un entorno elegante y luminoso, con:
* Terraza de 35 m²: espacio exterior privado para momentos de relax.
*"
1403,106226658,"Piso en calle de Sils, El Gòtic, Barcelona",https://www.idealista.com/inmueble/106226658/,339.000€,4 hab. | 103 m² | Planta 1ª exterior con ascensor,"¡Atención! Se vende magnífico piso de 103 m² en pleno corazón de Barcelona, a tan solo pasos de la famosa Rambla, el Monumento a Colón y la emblemática Plaza Medinaceli. Esta vivienda cuenta con 4 habitaciones, dos de ellas dobles y dos individuales, ideal para familias numerosas o quienes buscan espacio extra.
El pis"
1404,104345732,"Dúplex en La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/104345732/,1.275.000€,2 hab. | 188 m² | Planta 5ª exterior con ascensor,"Este amplio y bonito ático dúplex se encuentra en la Dreta de l'Eixample de Barcelona.
El piso está totalmente reformado y cuenta con 188 m² incluida una amplia terraza.
Esta propiedad cuenta con dos habitaciones dobles muy luminosas y exteriores a la calle con mucha luz natural.
La habitación principal en suite cuenta"
1405,105932057,"Piso en calle d'Escuder, La Barceloneta, Barcelona",https://www.idealista.com/inmueble/105932057/,185.000€,2 hab. | 33 m² | Planta 3ª exterior sin ascensor,"SQM les presenta este acogedor apartamento de 33 m² está situado en una de las calles más emblemáticas del barrio de La Barceloneta, a pocos minutos de la playa y rodeado de la auténtica atmósfera marinera que caracteriza esta zona. La vivienda cuenta con 2 habitaciones cómodas y bien iluminadas, perfectas para parejas"
1406,105857247,"Ático en calle de Calàbria, 269, La Nova Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105857247/,770.000€,3 hab. | 145 m² | Planta 8ª exterior con ascensor,"Se vende pieza única en el Eixample izquierdo de Barcelona, ubicado en una hermosa finca en perfecto estado encontramos este impresionante ático duplex con vistas, absolutamente privado y muy silencioso.
La vivienda tiene múltiples opciones de redistribución.
La parte de abajo consta de salón comedor muy luminoso de"
1407,105502283,"Piso en paseo de Manuel Girona, Sarrià, Barcelona",https://www.idealista.com/inmueble/105502283/,1.390.000€,4 hab. | 180 m² | Planta 9ª exterior con ascensor,"Sumérgete en la elegancia y el confort de esta magnífica novena planta ubicada en la prestigiosa zona de Sarrià, Barcelona. En el Paseo Manel Girona.
Al entrar en esta propiedad de 179 m² útiles, te recibe una atmósfera cálida y a la vez elegante, fruto de una reforma con materiales de calidad. que ha combinado un dis"
1408,106210434,"Piso en calle de Llobet i Vall-llosera, El Guinardó, Barcelona",https://www.idealista.com/inmueble/106210434/,575.000€,3 hab. | 80 m² | Planta 2ª exterior con ascensor,"Piso de obra nueva a ESTRENAR de 80m2 superficie construida, a pocos pasos del Parque de Guinardó, uno de los principales espacios verdes de la ciudad.
El inmueble es completamente exterior con excelentes vistas, nada que ver con los pisos que quedan en venta de esta misma promoción, Llave de Oro. Cuenta con una ampl"
1409,105060693,"Piso en calle de Calvet, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/105060693/,865.000€,6 hab. | 218 m² | Entreplanta exterior con ascensor,"Este espectacular piso de 218 m² ubicado en una finca regia muy bien conservada, ofrece múltiples posibilidades de uso adaptándose a tus necesidades y estilo de vida.
Situado en la zona alta de Barcelona, en la calle Calvet, una de las calles más comerciales de la zona y cerca de Plaza Francesc Macià, Diagonal i el Tu"
1410,105183535,"Casa o chalet independiente en calle Major de Sarrià, Sarrià, Barcelona",https://www.idealista.com/inmueble/105183535/,1.490.000€,5 hab. | 377 m²,"Casa para reformar en el casco antiguo de Sarrià junto a la emblemática plaza de la Iglesia.
Planta baja con patio, de uso comercial de 222m² con posibilidad de cambio de uso a vivienda.
Primera planta, vivienda de 155m² con terraza de 26m².
Terraza en la azotea de 80m² aproximadamente.
Vivienda de cuatro dormitorios"
1411,,No disponible,No disponible,No disponible,No disponible,No disponible
1412,106236759,"Piso en calle del Maresme, El Besòs, Barcelona",https://www.idealista.com/inmueble/106236759/,260.000€,2 hab. | 71 m² | Planta 1ª exterior con ascensor,"La Finca es del año 1960, es una primera planta altura real, con ascensor.
El piso consta de 71m2 construidos, salón - comedor muy luminoso con salida a balcón, 2 habitaciones, una doble y una individual, cocina americana y un baño completo con ducha. Dispone de suelos de parquet, aire acondicionado y calefacción por"
1413,106137733,"Piso en calle de Casteràs, Sants - Badal, Barcelona",https://www.idealista.com/inmueble/106137733/,375.000€,4 hab. | 87 m² | Planta 3ª interior con ascensor,"¡Descubre tu nuevo hogar en la tercera planta de una finca con ascensor, construida en 1971! Este piso de 84m² útiles y 87m² construidos te ofrece una distribución perfecta para tu comodidad: cuatro habitaciones (dos dobles y dos medianas), un baño completo, una cocina independiente con salida a galería y un salón come"
1414,106108858,"Piso en paseo de la Zona Franca, La Marina del Port, Barcelona",https://www.idealista.com/inmueble/106108858/,309.000€,4 hab. | 88 m² | Planta 7ª exterior con ascensor,"La Casa Agency descubre este fantástico piso que combina comodidad y estilo en una de las mejores zonas.
Características del Piso: Superficie: 88 m² con orientación sur, garantizando luz natural durante todo el día.
- 4 Habitaciones: 1 doble con vista exterior, 2 medianas y 1 individual con vista al patio de luces. p"
1415,106193521,"Piso en paseo de Colom, 19, El Gòtic, Barcelona",https://www.idealista.com/inmueble/106193521/,765.000€,2 hab. | 110 m² | Entreplanta exterior con ascensor,"Espectacular piso de lujo, con unas impresionantes vistas del Port Maritim de 180º.
Ubicado en el mismo Passeig de Colom.
Este piso tiene 110 m², con una reforma integral, con acabados de primera calidad. Listo para estrenar.
En un edificio elegante de estilo neoclásico, la finca es de 1875, edificio actualizado, con"
1416,106161202,"Piso en calle del Ferrocarril, 2 -8, El Poblenou, Barcelona",https://www.idealista.com/inmueble/106161202/,486.000€,2 hab. | 61 m² | sin ascensor,"Piso en Pueblo Nuevo, a Solo 100 Metros de la Playa del Bogatell y la Marbella
¡Bienvenidos a la oportunidad de tu vida! Este magnífico piso se encuentra ubicado en el encantador barrio de Sant Martí (zona Pueblo Nuevo), a solo 100 metros de las playas del Bogatell y la Marbella, dos de las más populares en Barcelona."
1417,106427108,"Ático en paseo de Manuel Girona, Sarrià, Barcelona",https://www.idealista.com/inmueble/106427108/,1.500.000€,5 hab. | 232 m² | Planta 6ª exterior con ascensor,"Kensington Finest Properties International comercializa uno de los áticos más emblemáticos vistos en el mercado este último año, accediendo a la vivienda directamente desde el ascensor.
Constando de 232m2 (catastrales), esta vivienda dispone de 5 habitaciones TODAS EXTERIORES (3 dobles y 2 individuales) y 3 baños (1 e"
1418,105490452,"Piso en paseo de Manuel Girona, Sarrià, Barcelona",https://www.idealista.com/inmueble/105490452/,1.390.000€,4 hab. | 180 m² | Planta 9ª exterior con ascensor,"Sumérgete en la elegancia y el confort de esta magnífica novena planta ubicada en la prestigiosa zona de Sarrià, Barcelona. En el Paseo Manel Girona. Al entrar en esta propiedad de 179 m² útiles, te recibe una atmósfera cálida y a la vez elegante, fruto de una reforma con materiales de calidad. que ha combinado un dise"
1419,105857247,"Ático en calle de Calàbria, 269, La Nova Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105857247/,770.000€,3 hab. | 145 m² | Planta 8ª exterior con ascensor,"Se vende pieza única en el Eixample izquierdo de Barcelona, ubicado en una hermosa finca en perfecto estado encontramos este impresionante ático duplex con vistas, absolutamente privado y muy silencioso.
La vivienda tiene múltiples opciones de redistribución.
La parte de abajo consta de salón comedor muy luminoso de"
1420,105502283,"Piso en paseo de Manuel Girona, Sarrià, Barcelona",https://www.idealista.com/inmueble/105502283/,1.390.000€,4 hab. | 180 m² | Planta 9ª exterior con ascensor,"Sumérgete en la elegancia y el confort de esta magnífica novena planta ubicada en la prestigiosa zona de Sarrià, Barcelona. En el Paseo Manel Girona.
Al entrar en esta propiedad de 179 m² útiles, te recibe una atmósfera cálida y a la vez elegante, fruto de una reforma con materiales de calidad. que ha combinado un dis"
1421,105407880,"Piso en calle de Ferrer de Blanes, Vila de Gràcia, Barcelona",https://www.idealista.com/inmueble/105407880/,495.000€,3 hab. | 94 m² | Planta 1ª exterior con ascensor,"Vivienda en excelente estado de conservación (1980) con mucha luz. Barcelona, Barcelona, Gràcia / Vila de Gràcia, con orientación Sur-Oeste. Muy bien ubicada; A tan solo 100m dels Jardinets, Hotel Casa Fuster y Diagonal con Paseo de Gracia.
Dispone de un total de 94m2. Consta de 1 habitación individual 6m2, 2 habitac"
1422,105932057,"Piso en calle d'Escuder, La Barceloneta, Barcelona",https://www.idealista.com/inmueble/105932057/,185.000€,2 hab. | 33 m² | Planta 3ª exterior sin ascensor,"SQM les presenta este acogedor apartamento de 33 m² está situado en una de las calles más emblemáticas del barrio de La Barceloneta, a pocos minutos de la playa y rodeado de la auténtica atmósfera marinera que caracteriza esta zona. La vivienda cuenta con 2 habitaciones cómodas y bien iluminadas, perfectas para parejas"
1423,106454097,"Piso en calle de Dante Alighieri, El Carmel, Barcelona",https://www.idealista.com/inmueble/106454097/,220.000€,2 hab. | 62 m² | Planta 2ª exterior sin ascensor,"GuinotPrunera presenta piso en finca del año 1969 ubicada en una segunda altura sin ascensor entre el barrio de la Teixonera y el del Carmel.
Se trata de una vivienda de 62m² construidos que ofrece un completo salón comedor, cocina independiente y muy funcional, habitación doble interior con armarios empotrados y una s"
1424,106299042,"Ático en Provença, La Nova Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106299042/,890.000€,4 hab. | 145 m² | Planta 5ª exterior con ascensor,"Ático con gran terraza en finca del año 2001.
Tenemos el privilegio de ofrecer en exclusiva este magnífico ático, ubicado en una finca de reciente construcción (año 2001) que ofrece una superficie interior de 104 m² perfectamente distribuidos y cuenta además con una espectacular terraza de uso privativo de 80 m² en la"
1425,105885956,"Piso en calle de los Castillejos, La Sagrada Família, Barcelona",https://www.idealista.com/inmueble/105885956/,450.000€,4 hab. | 103 m² | Entreplanta exterior con ascensor,"ESPECTACULAR PISO UBICADO EN SAGRADA FAMILIA MUY CERCANO A AVENIDA GAUDI
La Casa Agency presenta este fantástico inmueble ubicado estratégicamente en una de las zonas más codiciadas de Barcelona, a metros de la Avenida Gaudí y de la Sagrada Familia.
Las características propias de la finca hacen que se trate de un inmu"
1426,106002387,"Piso en calle de Mallorca, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106002387/,790.000€,3 hab. | 90 m² | Planta 1ª exterior sin ascensor,"Espectacular piso de 90 metros en calle Mallorca, entre la Rambla de Catalunya y Calle Balmes. El piso tiene dos balcones, uno orientado a calle Mallorca, y el otro al patio de manzana, desde el cual se accede a una terraza de uso privativo de 30 metros. El piso cuenta, además, con 3 dormitorios, un baño y dos espacios"
1427,,No disponible,No disponible,No disponible,No disponible,No disponible
1428,105468628,"Piso en calle de la Riera Blanca, Sants - Badal, Barcelona",https://www.idealista.com/inmueble/105468628/,189.000€,3 hab. | 58 m² | Planta 4ª interior con ascensor,"OPORTUNIDAD EN RIERA BLANCA.
Vivienda ubicada en una 4ª planta real en finca del año 1966 que dispone de ascensor. Consta con 58m² distribuidos en 3 habitaciones (una de ellas con salida una galería), cocina, salón comedor pequeño con opción de hacer cocina americana y un baño con bañera.
¡Le esperamos en LA CASA AGE"
1429,104773068,"Piso en paseo de Valldaura, La Guineueta, Barcelona",https://www.idealista.com/inmueble/104773068/,450.000€,3 hab. | 96 m² | Planta 18ª exterior con ascensor,"Espectacular piso alto de 96 m² junto a la Plaza de la República-Llucmajor.
Todo exterior, muy luminoso, soleado y con grandes vistas a la Ciudad de Barcelona.
Su distribución es muy buena ya que toda la superficie útil está optimizada. Dispone de 3 habitaciones dobles, 2 de ellas con acceso a la terraza. Una de las"
1430,106189563,"Piso en calle de Tamarit, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/106189563/,550.000€,3 hab. | 111 m² | Planta 5ª exterior con ascensor,"Este atractivo piso se encuentra en el corazón del barrio de Sant Antoni, ofreciendo una combinación perfecta de comodidad y estilo.
Con una superficie de 100 m², destaca por su luminosidad y calidez, gracias a su altura y a las vistas despejadas que permiten que la luz natural inunde cada rincón.
La finca cuenta con"
1431,105841307,"Piso en paseo de Manuel Girona, Sarrià, Barcelona",https://www.idealista.com/inmueble/105841307/,1.390.000€,4 hab. | 180 m² | Planta 9ª exterior con ascensor,"Sumérgete en la elegancia y el confort de esta magnífica novena planta ubicada en la prestigiosa zona de Sarrià, Barcelona. En el Paseo Manel Girona. Al entrar en esta propiedad de 179 m² útiles, te recibe una atmósfera cálida y a la vez elegante, fruto de una reforma con materiales de calidad. que ha combinado un dise"
1432,106374604,"Piso en calle de la Font Honrada, El Poble Sec - Parc de Montjuïc, Barcelona",https://www.idealista.com/inmueble/106374604/,255.000€,2 hab. | 83 m² | Bajo exterior con ascensor,"REFERENCIA: RSV6832
*INMUEBLE PARA REFORMAR, con posibilidad de hacer dos viviendas independientes o una de sola *
*NUEVO PROYECTO en obra, se presentan los renders de cómo podría ser su resultado final.
Magnífica vivienda de planta baja en Poble Sec (Barcelona capital), un barrio multicultural, con carácter popula"
1433,106277700,"Piso en Viladomat / Rossello, La Nova Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106277700/,845.000€,3 hab. | 162 m² | Planta 5ª exterior con ascensor,"¡Descubre el dúplex de tus sueños en el corazón de Barcelona! Este impresionante inmueble, completamente reformado, ofrece una experiencia de vida inigualable. Con 162 m² distribuidos en dos plantas, disfrutarás de espacios amplios y luminosos gracias a sus ventanales que inundan de luz natural cada rincón. La planta b"
1434,105996146,"Ático en calle de Joan Güell, Les Corts, Barcelona",https://www.idealista.com/inmueble/105996146/,450.000€,3 hab. | 74 m² | Planta 6ª exterior con ascensor,"ÁTICO - ASCENSOR - TERRAZA.
Vivienda ubicada en una 6ª planta real, en finca del año 1969 que dispone de ascensor. Consta con 74m² construidos, distribuidos 3 habitaciones (2 dobles y 1 individual), 1 baño completo, cocina independiente, salón comedor y terracita con salida desde varias estancias.
*Aire acondicionado"
1435,105621047,"Piso en travesía de les Corts, Les Corts, Barcelona",https://www.idealista.com/inmueble/105621047/,725.000€,4 hab. | 128 m² | Planta 5ª exterior con ascensor,"¡ESPECTACULAR INMUEBLE A LA VENTA!
La vivienda consta de 128m², se distribuye en 4 habitaciones (2 dobles y 2 individuales), salón comedor, cocina independiente, 2 baños completos (1 en suite) y dos balcones de 10m² cada uno.
El inmueble se encuentra muy bien conservado y esta equipado con suelos de parquet, carpinte"
1436,106453051,"Ático en calle del Turó de la Trinitat, La Trinitat Vella, Barcelona",https://www.idealista.com/inmueble/106453051/,240.000€,2 hab. | 86 m² | Planta 6ª exterior con ascensor,"El piso tiene una superficie de 86 m², se encuentra situado en el casco antiguo del barrio, la finca es del año 1971 y cuenta con ascensor.
CARACTERÍSTICAS:
Coqueta terraza de 15 m² con vista despejadas, orientación Este.
Amplio y Luminoso salón.
Cocina Americana con espacio para ubicar la mesa de comedor y con vi"
1437,106287673,"Piso en calle de Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106287673/,625.000€,3 hab. | 91 m² | Planta 5ª exterior con ascensor,"Savills presenta este espectacular apartamento a la venta reformado completamente, listo para entrar a vivir.
Ubicado estratégicamente en el corazón del Eixample Esquerre de Barcelona, este nuevo y reformado apartamento a estrenar es una oportunidad única. Con una superficie de 88m2 según Catastro, esta propiedad ofre"
1438,103997672,"Piso en calle de Jaume Puigvert, Can Baró, Barcelona",https://www.idealista.com/inmueble/103997672/,290.000€,4 hab. | 84 m² | Planta 1ª exterior sin ascensor,"PISO TRANQUILO, CON 4 HABITACIONES, JUNTO PARC DEL GUINARDÓ
¡Bienvenidos a este espectacular piso en venta! Esta vivienda es perfecta para aquellos que buscan un hogar luminoso y acogedor. Ubicado en el barrio Can Baró del distrito Horta-Guinardó, esta zona es conocida por ser tranquila y residencial, ¡ideal para aque"
1439,104951040,"Piso en calle del Bisbe Sivilla, Sant Gervasi - La Bonanova, Barcelona",https://www.idealista.com/inmueble/104951040/,650.000€,5 hab. | 147 m² | Entreplanta interior con ascensor,"Piso en venta en el Barrio de Sarrià-Sant Gervasi, una de las zonas más exclusivas de la ciudad, ideal para reformar a tu gusto.
Este inmueble se encuentra en una ubicación privilegiada, cerca de los Jardines de Villaflorida y los Jardines de Canaltimira, cuenta con una gran variedad de medios de transporte público y"
1440,106277700,"Piso en Viladomat / Rossello, La Nova Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106277700/,845.000€,3 hab. | 162 m² | Planta 5ª exterior con ascensor,"¡Descubre el dúplex de tus sueños en el corazón de Barcelona! Este impresionante inmueble, completamente reformado, ofrece una experiencia de vida inigualable. Con 162 m² distribuidos en dos plantas, disfrutarás de espacios amplios y luminosos gracias a sus ventanales que inundan de luz natural cada rincón. La planta b"
